42.50182,-94.15404,3022 5th Ave S,Jimmy Johns
42.50071,-94.16583,2313 5th Ave S,Wendy's
42.5011,-94.16261,2509 5th Ave S,McDonald's
42.502143,-90.72184,1755 John F Kennedy Rd,Arby's
42.5121,-90.6552,1255 E 16th St,Wendy's
35.099798,-89.848067,6466 Poplar Ave,Back Yard Burgers
43.42173,-95.12424,2209 Circle Dr W,Burger King
31.458252,-83.526697,815 West Second Street,Krystal
31.4575,-83.52582,810 2nd St W,Arby's
31.451335,-83.524973,303 S Magnolia Street,Bojangles' Famous Chicken 'n Biscuits
42.512515,-90.666233,420 Rhomberg Ave,Hardee's
42.499766,-90.665046,620 Iowa St,McDonald's
42.49936,-90.69409,2196 University Ave,Hardee's
35.11467,-89.94567,614 S Highland St,McDonald's
32.0872,-82.1169,108 E Brazell Street,McDonald's
34.819435,-90.315636,6804 Casino Strip Resort Blvd,Checkers
42.51433,-92.44636,2515 Main St,McDonald's
42.71363,-92.47495,1203 4th Stsw,McDonald's
42.537782,-92.452172,610 W 1st St,McDonald's
34.963048,-89.991071,70 Goodman Road,Krystal
35.14451,-90.0163,1330 Poplar Ave,Burger King
35.020951,-89.849198,6428 E Shelby Dr,Burger King
35.06408,-89.9415,3675 Lamar Ave,Krystal
35.068122,-89.944386,3591 Lamar Ave,Burger King
35.13482,-89.99183,2090 Union Ave,Burger King
41.017663,-92.437886,1130 N Quincy Ave,Arby's
41.016358,-92.438456,1122 N Quincy Ave,Burger King
45.78377,-108.58727,2804 Grand Ave,Domino's Pizza
45.81531,-108.4716,904 Main St Ste 1,Domino's Pizza
41.051853,-94.367339,608 Wyoming Ave,McDonald's
43.29087,-91.79683,915 Short St,McDonald's
43.2915,-91.7971,915 Short St,Integrated Therapy Specialists: Arnold D Larson
32.584458,-82.321669,506 S Main St,McDonald's
32.5931,-82.3314,302 S Main St,KFC
32.58476,-82.321876,501 S Main St,Hardee's
32.58951,-82.32731,413 S Main St,Burger King
40.810887,-91.141513,115 S Roosevelt Ave,Wendy's
40.807291,-91.142192,405 S Roosevelt Ave,Arby's
41.85268,-90.18691,830 N 2nd St,Jimmy John's
41.85137,-90.18702,729 N 2nd St,McDonald's
41.852665,-90.186586,825 N 2nd St,Wendy's
41.816011,-90.229246,1804 Lincoln Way,McDonald's
42.06454,-94.86163,427 E 6th St,Jimmy John's
42.0715,-94.8767,912 W Highway 30 St,McDonald's
42.065153,-94.843281,1515 Plaza Drive,Arby's
42.07128,-94.87785,915 W US Highway 30,Burger King
42.645464,-95.188684,605 Flindt Dr,Hardee's
42.6453,-95.1881,613 Flindt Dr,KFC
42.655465,-95.20075,1300 Lake Ave,Burger King
43.147806,-93.236725,2401 4th St SW,Arby's
43.147024,-93.19974,515 S Delaware Ave,Hardee's
43.148534,-93.235558,2310 4th St SW,Burger King
34.91913,-88.51157,1102 Highway 72 E,Domino's Pizza
41.699413,-93.04532,705 1st Ave E,Burger King
46.72966,-117.00437,317 W 6th St Ste 105-106,Domino's Pizza
36.201496,-81.656779,120 Boone Heights Dr,Burger King
36.21992,-81.68616,525 W King St,Jimmy John's
36.19887,-81.65861,1778 Blowing Rock Rd,Jimmy John's
43.14158,-115.66251,3100 Foothills Ave,Jack In The Box
43.136722,-115.665115,2910 American Legion Blvd,Wendy's
43.1371,-115.66442,2840 American Legion Blvd,McDonald's
35.555,-77.0592,946 Carolina Ave,Waffle House
43.09082,-96.17456,1212 N Main Ave,McDonald's
42.59206,-114.45867,869 Pole Line Rd,McDonald's
42.56322,-114.45229,1733 Addison Ave E,Pizza Hut
42.56708,-114.46094,305 Blue Lakes Blvd N,McDonald's
42.468862,-91.895944,200 1st St W,Burger King
42.46783,-91.91736,1811 1st St W,McDonald's
34.69101,-77.06811,215 Wb McLean Dr,Quiznos
43.196641,-112.35846,1243 Parkway Drive,Arby's
43.19695,-112.35766,1205 Parkway Dr,Burger King
34.2126,-78.0233,1115 New Pointe Blvd,Arby's
39.55646,-89.29686,700 N Webster St,Wendy's
39.555018,-89.297434,610 N Webster St,Taco Bell
39.5542,-89.297,510 N Webster St,KFC
42.211187,-85.890822,805 S Kalamazoo St,Arby's
34.264065,-77.852936,2707 Trademark Rd,Burger King
34.22091,-77.88306,805 S College Rd,Burger King
41.188,-87.8501,2050 N State Road 50,McDonalds
34.427555,-77.546369,418 Roland Ave,Hardee's
34.0313,-77.89517,220 Lake Park Blvd,McDonald's
34.233062,-77.996404,109 Village Road,Bojangles' Famous Chicken 'n Biscuits
34.2339,-77.996,104 Village Rd NE,KFC
39.8167,-89.6428,901 North Grand,McDonald's
41.025382,-93.796834,107 Ariel Circle,Taco Bell
41.77486,-91.12799,910 Cedar St,Subway
